Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-06-04 09:30:00,3212.0,3206.75,3213.0,3205.42,104443032.0,32520.0,62.0
2021-06-04 12:00:00,3214.64,3213.32,3215.21,3213.32,6106938.5,1900.0,19.0
2021-06-07 09:30:00,3197.33,3194.51,3200.0,3194.51,119978048.0,37531.0,65.0
2021-06-07 12:00:00,3193.57,3193.36,3193.57,3193.36,638693.0,200.0,2.0
2021-06-08 09:30:00,3222.61,3222.5,3223.82,3218.01,139145712.0,43183.0,95.0
2021-06-08 12:00:00,3247.0,3247.05,3247.66,3246.34,5305622.0,1634.0,14.0
2021-06-09 09:30:00,3272.87,3283.0,3286.43,3272.72,193563792.0,59078.0,199.0
2021-06-09 12:00:00,3284.63,3284.0,3284.63,3284.0,2509204.5,764.0,6.0
2021-06-10 09:30:00,3282.01,3289.26,3290.98,3281.15,125121912.0,38109.0,79.0
2021-06-10 12:00:00,3327.02,3328.87,3328.87,3326.0,7708811.0,2317.0,20.0
2021-06-11 09:30:00,3349.65,3345.72,3350.0,3344.36,170940320.0,51042.0,133.0
2021-06-11 12:00:00,3345.97,3345.93,3346.01,3345.17,9535240.0,2850.0,27.0
2021-06-14 09:30:00,3346.83,3342.45,3346.86,3342.45,119857472.0,35820.0,51.0
2021-06-15 09:30:00,3384.0,3374.5,3384.0,3372.8,152980480.0,45225.0,79.0
2021-06-15 12:00:00,3372.95,3372.7,3373.35,3371.23,4721772.5,1400.0,10.0
2021-06-16 09:30:00,3392.0,3397.7,3400.0,3388.96,195809680.0,57691.0,166.0
2021-06-16 12:00:00,3399.46,3398.92,3399.9,3398.92,5609008.0,1650.0,12.0
2021-06-17 09:30:00,3403.18,3407.64,3410.82,3401.0,154998912.0,45553.0,95.0
2021-06-17 12:00:00,3459.09,3456.62,3459.09,3456.54,3630597.5,1050.0,9.0
2021-06-18 09:30:00,3479.99,3484.24,3489.51,3476.94,1220301568.0,350619.0,244.0
2021-06-18 12:00:00,3494.8,3495.0,3495.71,3494.22,8013841.5,2293.0,18.0
2021-06-21 09:30:00,3476.42,3478.94,3481.0,3473.1,197241088.0,56731.0,159.0
2021-06-21 12:00:00,3474.44,3477.25,3477.25,3474.44,15239027.0,4385.0,24.0
2021-06-22 09:30:00,3458.06,3458.11,3463.86,3456.09,123187696.0,35621.0,61.0
2021-06-22 12:00:00,3500.09,3500.01,3500.45,3499.0,14912803.0,4261.0,34.0
2021-06-23 09:30:00,3505.0,3512.0,3513.94,3503.33,198115728.0,56513.0,116.0
2021-06-23 12:00:00,3497.65,3498.38,3498.82,3497.65,5772108.5,1650.0,11.0
2021-06-24 09:30:00,3507.64,3519.59,3519.82,3507.64,150109696.0,42773.0,79.0
2021-06-24 12:00:00,3495.73,3494.78,3495.73,3494.76,6990399.0,2000.0,8.0
2021-06-25 09:30:00,3464.0,3459.14,3464.82,3456.09,153367808.0,44284.0,77.0
2021-06-25 12:00:00,3406.16,3405.87,3406.55,3405.87,2271875.0,667.0,5.0
